ticket_id,word,language,confidence,is_technical,context_improved
183,kol,tunisian_latin,90,False,False
183,query,english,100,False,False
183,t5od,tunisian_latin,130,False,False
183,more,english,100,False,False
183,than,english,100,False,False
183,15,tech_ports,100,True,False
183,seconds,french,100,False,False
183,database,english,100,False,False
183,size,english,100,False,False
183,4,unknown,0,False,False
183,2,tunisian_latin,100,False,False
183,GB,english,100,False,False
183,lezem,english,60,False,True
183,optimization,english,100,False,False
183,walla,tunisian_latin,100,False,False
183,server,tunisian_latin,90,False,False
183,upgrade,english,100,False,False
183,urgent,french,90,False,False
183,plz,english,100,False,False
86,البريد,arabic_script,100,False,False
86,الالكتروني,arabic_script,100,False,False
86,ما,arabic_script,100,False,False
86,توصلنيش,arabic_script,100,False,False
86,المشكل,arabic_script,100,False,False
86,في,arabic_script,100,False,False
86,البريد,arabic_script,100,False,False
86,الالكتروني,arabic_script,100,False,False
86,الميساجات,arabic_script,100,False,False
86,ما,arabic_script,100,False,False
86,توصلنيش,arabic_script,100,False,False
86,وجربت,arabic_script,100,False,False
86,نبدل,arabic_script,100,False,False
86,البراوزر,arabic_script,100,False,False
86,نفس,arabic_script,100,False,False
86,المشكل,arabic_script,100,False,False
91,التليفون,arabic_script,100,False,False
91,الداخلي,arabic_script,100,False,False
91,ما,arabic_script,100,False,False
91,يرن,arabic_script,100,False,False
91,ش,arabic_script,100,False,False
91,يا,arabic_script,100,False,False
91,جماعة,arabic_script,100,False,False
91,التليفون,arabic_script,100,False,False
91,الداخلي,arabic_script,100,False,False
91,ما,arabic_script,100,False,False
91,يرن,arabic_script,100,False,False
91,ش,arabic_script,100,False,False
91,لازم,arabic_script,100,False,False
91,نصلحو,arabic_script,100,False,False
91,بسرعة,arabic_script,100,False,False
113,Excel,english,100,False,False
113,crash,french,90,False,False
113,urgent,french,90,False,False
113,Salem,tunisian_latin,100,False,False
113,i,english,100,False,False
113,can't,english,100,False,False
113,open,english,100,False,False
113,Excel,english,100,False,False
113,ça,french,100,False,False
113,crash,french,90,False,False
113,direct,english,100,False,False
113,Maybe,english,100,False,False
113,it's,english,100,False,False
113,related,english,100,False,False
113,to,english,100,False,False
113,last,english,100,False,False
113,update,french,90,False,False
113,chnoa,unknown,18,False,False
113,solution,english,100,False,False
5,Écran,french,90,False,False
5,noir,english,100,False,False
5,Mon,french,90,False,False
5,écran,french,90,False,False
5,reste,french,100,False,False
5,noir,english,100,False,False
5,au,french,100,False,False
5,démarrage,french,130,False,False
5,pourtant,french,60,False,True
5,le,french,90,False,False
5,PC,tech_it_abbreviation,100,True,False
5,semble,english,100,False,False
5,allumé,french,85,False,False
47,PC,tech_it_abbreviation,100,True,False
47,boot,english,100,False,False
47,error,tunisian_latin,90,False,False
47,Pc,tech_it_abbreviation,100,True,False
47,y3tini,tunisian_latin,130,False,False
47,erreur,french,90,False,False
47,0xc000000f,tech_error_codes,100,True,False
47,ma,french,90,False,False
47,y7ebch,tunisian_latin,140,False,False
47,ydemarre,unknown,18,False,False
135,Deleted,english,100,False,False
135,folder,english,100,False,False
135,I,english,100,False,False
135,accidentally,english,100,False,False
135,deleted,english,100,False,False
135,a,french,90,False,False
135,folder,english,100,False,False
135,from,english,100,False,False
135,the,english,100,False,False
135,server,tunisian_latin,90,False,False
135,Can,english,100,False,False
135,it,english,100,False,False
135,be,english,100,False,False
135,restored,english,100,False,False
80,مشكلة,arabic_script,100,False,False
80,في,arabic_script,100,False,False
80,الطابعة,arabic_script,100,False,False
80,أهلا,arabic_script,100,False,False
80,الطابعة,arabic_script,100,False,False
80,ما,arabic_script,100,False,False
80,تخدمش,arabic_script,100,False,False
80,من,arabic_script,100,False,False
80,الصباح,arabic_script,100,False,False
80,كل,arabic_script,100,False,False
80,مرة,arabic_script,100,False,False
80,نحاول,arabic_script,100,False,False
80,نطبع,arabic_script,100,False,False
80,تعمل,arabic_script,100,False,False
80,صوت,arabic_script,100,False,False
80,برك,arabic_script,100,False,False
80,وما,arabic_script,100,False,False
80,يخرجش,arabic_script,100,False,False
80,حتى,arabic_script,100,False,False
80,ورقة,arabic_script,100,False,False
80,نحتاج,arabic_script,100,False,False
80,نطبع,arabic_script,100,False,False
80,فواتير,arabic_script,100,False,False
80,اليوم,arabic_script,100,False,False
80,ممكن,arabic_script,100,False,False
80,تجو,arabic_script,100,False,False
80,تشوفو,arabic_script,100,False,False
80,مشكورين,arabic_script,100,False,False
105,NullReferenceException,english,90,False,False
105,in,english,100,False,False
105,C,french,90,False,False
105,app,english,100,False,False
105,Hi,english,100,False,False
105,I,english,100,False,False
105,m,french,90,False,False
105,getting,english,100,False,False
105,NullReferenceException,english,90,False,False
105,in,english,100,False,False
105,the,english,100,False,False
105,C,french,90,False,False
105,app,english,100,False,False
105,Seems,english,60,False,True
105,like,english,100,False,False
105,a,french,90,False,False
105,missing,english,100,False,False
105,dependency,english,100,False,False
37,Erreur,french,90,False,False
37,Visual,english,100,False,False
37,Studio,english,100,False,False
37,Bonjour,french,100,False,False
37,j'ai,french,100,False,False
37,une,french,90,False,False
37,erreur,french,90,False,False
37,0x80070005,tech_error_codes,100,True,False
37,quand,french,90,False,False
37,j'essaie,unknown,22,False,False
37,d'installer,english,90,False,False
37,Visual,english,100,False,False
37,Studio,english,100,False,False
123,Outlook,french,90,False,False
123,plantage,french,90,False,False
123,Mon,french,90,False,False
123,Outlook,french,90,False,False
123,plante,french,60,False,True
123,à,french,100,False,False
123,chaque,french,100,False,False
123,fois,french,60,False,True
123,que,french,100,False,False
123,j'essaie,unknown,22,False,False
123,d'envoyer,english,70,False,False
123,un,french,90,False,False
123,mail,french,90,False,False
154,Port,french,90,False,False
154,firewall,french,90,False,False
154,J'ai,french,100,False,False
154,besoin,unknown,25,False,False
154,d'ouvrir,unknown,18,False,False
154,le,french,90,False,False
154,port,french,90,False,False
154,443,tech_ports,100,True,False
154,sur,french,90,False,False
154,mon,french,90,False,False
154,firewall,french,90,False,False
154,pour,french,90,False,False
154,accéder,french,77,False,False
154,à,french,100,False,False
154,l'API,unknown,18,False,False
174,VMware,unknown,15,False,False
174,vSphere,english,40,False,False
174,7,tunisian_latin,100,False,False
174,0,tunisian_latin,60,False,True
174,U3,tunisian_latin,80,False,False
174,host,english,100,False,False
174,disconnected,english,100,False,False
174,VMware,english,60,False,True
174,host,english,100,False,False
174,esxi,english,60,False,True
174,prod,english,100,False,False
174,01,tech_ports,100,True,False
174,192,tech_ports,100,True,False
174,168,tech_ports,100,True,False
174,10,tech_ports,100,True,False
174,15,tech_ports,100,True,False
174,showing,english,100,False,False
174,as,french,90,False,False
174,disconnected,english,100,False,False
174,in,english,100,False,False
174,vCenter,english,70,False,False
174,7,tunisian_latin,100,False,False
174,0,tunisian_latin,60,False,True
174,U3,tunisian_latin,80,False,False
174,VMs,unknown,10,False,False
174,still,english,100,False,False
174,running,english,100,False,False
174,but,english,100,False,False
174,can't,english,100,False,False
174,manage,english,100,False,False
174,them,english,100,False,False
174,SSL,tech_it_abbreviation,100,True,False
174,certificate,english,100,False,False
174,renewed,english,70,False,False
174,last,english,100,False,False
174,week,english,100,False,False
174,Tried,english,100,False,False
174,reconnect,english,100,False,False
174,fails,english,60,False,True
174,with,english,100,False,False
174,error,tunisian_latin,90,False,False
174,Host,english,100,False,False
174,certificate,english,100,False,False
174,verification,english,100,False,False
174,failed,english,100,False,False
174,Please,english,100,False,False
174,check,english,100,False,False
62,Serveur,french,90,False,False
62,mail,french,90,False,False
62,en,french,90,False,False
62,panne,french,90,False,False
62,Mesdames,english,100,False,False
62,Messieurs,english,100,False,False
62,le,french,90,False,False
62,serveur,french,90,False,False
62,de,french,90,False,False
62,messagerie,french,100,False,False
62,semble,english,100,False,False
62,être,french,100,False,False
62,défaillant,french,99,False,False
62,Aucun,french,100,False,False
62,de,french,90,False,False
62,mes,french,90,False,False
62,collaborateurs,french,60,False,True
62,ne,french,90,False,False
62,reçoit,french,100,False,False
62,ses,french,100,False,False
62,emails,french,90,False,False
62,depuis,french,100,False,False
62,2,tunisian_latin,100,False,False
62,heures,unknown,25,False,False
62,Cela,french,90,False,False
62,impacte,french,60,False,True
62,notre,french,100,False,False
62,activité,french,132,False,False
62,commerciale,french,60,False,True
62,Merci,french,100,False,False
62,de,french,90,False,False
62,traiter,english,70,False,False
62,cette,french,100,False,False
62,demande,french,100,False,False
62,en,french,90,False,False
62,priorité,french,136,False,False
62,absolue,unknown,25,False,False
99,Erreur,french,90,False,False
99,SQL,tech_it_abbreviation,100,True,False
99,Server,tunisian_latin,90,False,False
99,2019,tech_ports,100,True,False
99,Bonjour,french,100,False,False
99,je,french,100,False,False
99,rencontre,english,100,False,False
99,l'erreur,french,100,False,False
99,E401,tech_error_codes,100,True,False
99,sur,french,90,False,False
99,SQL,tech_it_abbreviation,100,True,False
99,Server,tunisian_latin,90,False,False
99,2019,tech_ports,100,True,False
99,depuis,french,100,False,False
99,la,french,90,False,False
99,mise,french,90,False,False
99,à,french,100,False,False
99,jour,french,100,False,False
99,vers,french,100,False,False
99,la,french,90,False,False
99,version,french,90,False,False
99,15,tech_ports,100,True,False
99,0,unknown,0,False,False
99,4298,tech_ports,100,True,False
99,Le,french,90,False,False
99,service,english,100,False,False
99,s'arrête,french,82,False,False
99,de,french,90,False,False
99,manière,french,81,False,False
99,aléatoire,french,90,False,False
99,Logs,english,100,False,False
99,disponibles,french,100,False,False
99,sur,french,90,False,False
99,server,tunisian_latin,90,False,False
99,logs,english,100,False,False
99,sql_errors_20241215,tunisian_latin,130,False,False
99,txt,tech_it_abbreviation,100,True,False
99,Besoin,unknown,25,False,False
99,d'assistance,unknown,22,False,False
99,technique,english,100,False,False
99,urgente,french,100,False,False
130,Admin,french,90,False,False
130,rights,english,100,False,False
130,needed,english,100,False,False
130,I,english,100,False,False
130,need,english,100,False,False
130,admin,french,90,False,False
130,rights,english,100,False,False
130,to,english,100,False,False
130,install,tunisian_latin,90,False,False
130,Adobe,english,100,False,False
130,Reader,english,100,False,False
179,مشكلة,arabic_script,100,False,False
179,في,arabic_script,100,False,False
179,Backup,french,90,False,False
179,Veeam,unknown,18,False,False
179,B,english,100,False,False
179,R,english,100,False,False
179,12,tech_ports,100,True,False
179,كيف,arabic_script,100,False,False
179,الحال,arabic_script,100,False,False
179,نظام,arabic_script,100,False,False
179,النسخ,arabic_script,100,False,False
179,الاحتياطي,arabic_script,100,False,False
179,Veeam,unknown,18,False,False
179,Backup,french,90,False,False
179,Replication,english,100,False,False
179,12,tech_ports,100,True,False
179,يعطي,arabic_script,100,False,False
179,خطأ,arabic_script,100,False,False
179,Snapshot,english,100,False,False
179,creation,english,100,False,False
179,failed,english,100,False,False
179,للآلة,arabic_script,100,False,False
179,الافتراضية,arabic_script,100,False,False
179,SQL,tech_it_abbreviation,100,True,False
179,PROD,english,100,False,False
179,01,tech_ports,100,True,False
179,حجم,arabic_script,100,False,False
179,البيانات,arabic_script,100,False,False
179,850,tech_ports,100,True,False
179,جيجا,arabic_script,100,False,False
179,محتاج,arabic_script,100,False,False
179,حل,arabic_script,100,False,False
179,سريع,arabic_script,100,False,False
66,Imprimante,french,90,False,False
66,clignote,unknown,22,False,False
66,rouge,english,100,False,False
66,Bonjour,french,100,False,False
66,J,french,90,False,False
66,ai,french,90,False,False
66,un,french,90,False,False
66,souci,french,100,False,False
66,avec,french,100,False,False
66,mon,french,90,False,False
66,imprimante,french,90,False,False
66,Elle,french,90,False,False
66,clignote,unknown,22,False,False
66,rouge,english,100,False,False
66,et,french,90,False,False
66,je,french,100,False,False
66,n,french,90,False,False
66,arrive,french,90,False,False
66,plus,french,90,False,False
66,à,french,100,False,False
66,imprimer,french,100,False,False
66,depuis,french,100,False,False
66,hier,french,90,False,False
66,matin,french,90,False,False
66,Merci,french,100,False,False
66,de,french,90,False,False
66,vérifier,french,82,False,False
111,backup,french,90,False,False
111,failure,english,100,False,False
111,Veeam,unknown,18,False,False
111,slt,french,60,False,True
111,backup,french,90,False,False
111,automatique,french,89,False,False
111,ma,french,90,False,False
111,ykounch,french,60,False,True
111,active,french,90,False,False
111,erreur,french,90,False,False
111,Failed,english,100,False,False
111,to,english,100,False,False
111,preprocess,english,60,False,True
111,target,english,100,False,False
111,VM,english,60,False,True
111,check,english,100,False,False
111,please,english,100,False,False
111,le,french,90,False,False
111,job,english,100,False,False
111,Nightly,english,100,False,False
111,Backup,french,90,False,False
142,فايروس,arabic_script,100,False,False
142,فما,arabic_script,100,False,False
142,فايروس,arabic_script,100,False,False
142,في,arabic_script,100,False,False
142,الجهاز,arabic_script,100,False,False
142,كل,arabic_script,100,False,False
142,مرة,arabic_script,100,False,False
142,يطلعلي,arabic_script,100,False,False
142,نافذة,arabic_script,100,False,False
142,غريبة,arabic_script,100,False,False
156,403,tech_ports,100,True,False
156,Forbidden,english,100,False,False
156,error,tunisian_latin,90,False,False
156,Getting,english,100,False,False
156,403,tech_ports,100,True,False
156,Forbidden,english,100,False,False
156,when,english,100,False,False
156,accessing,english,100,False,False
156,internal,english,100,False,False
156,web,french,90,False,False
156,app,english,100,False,False
164,Outlook,french,90,False,False
164,SMTP,tech_it_abbreviation,100,True,False
164,error,tunisian_latin,90,False,False
164,Salam,tunisian_latin,100,False,False
164,Outlook,french,90,False,False
164,ma,french,90,False,False
164,yeb3athch,tunisian_latin,140,False,False
164,les,french,90,False,False
164,mails,french,90,False,False
164,SMTP,tech_it_abbreviation,100,True,False
164,error,tunisian_latin,90,False,False
164,0x80042109,tech_error_codes,100,True,False
164,chnowa,tunisian_latin,100,False,False
164,el,english,100,False,False
164,solution,english,100,False,False
180,mochkla,tunisian_latin,100,False,False
180,fel,unknown,20,False,False
180,Office,english,100,False,False
180,365,tech_ports,100,True,False
180,E3,tech_error_codes,100,True,False
180,kifkm,tunisian_latin,100,False,False
180,l,french,90,False,False
180,team,english,100,False,False
180,3andi,tunisian_latin,100,False,False
180,problème,french,90,False,False
180,fel,unknown,20,False,False
180,Office,english,100,False,False
180,365,tech_ports,100,True,False
180,E3,tech_error_codes,100,True,False
180,license,english,100,False,False
180,kol,tunisian_latin,90,False,False
180,marra,tunisian_latin,60,False,True
180,n7awel,tunisian_latin,130,False,False
180,na7el,tunisian_latin,130,False,False
180,Outlook,french,90,False,False
180,y3tini,tunisian_latin,130,False,False
180,error,tunisian_latin,90,False,False
180,code,english,100,False,False
180,0x80040116,tech_error_codes,100,True,False
180,7awlt,tunisian_latin,130,False,False
180,restart,french,90,False,False
180,w,tunisian_latin,90,False,False
180,update,french,90,False,False
180,ama,tunisian_latin,90,False,False
180,nefs,tunisian_latin,60,False,True
180,l7ala,tunisian_latin,140,False,False
180,aidouni,unknown,25,False,False
180,plz,english,100,False,False
73,Software,english,100,False,False
73,installation,french,90,False,False
73,request,english,100,False,False
73,Hi,english,100,False,False
73,there,english,100,False,False
73,Could,english,100,False,False
73,you,english,100,False,False
73,please,english,100,False,False
73,install,tunisian_latin,90,False,False
73,Adobe,english,100,False,False
73,Creative,english,100,False,False
73,Suite,english,100,False,False
73,on,french,90,False,False
73,my,english,100,False,False
73,workstation,english,100,False,False
73,I,english,100,False,False
73,need,english,100,False,False
73,it,english,100,False,False
73,for,english,100,False,False
73,creating,english,100,False,False
73,training,english,100,False,False
73,materials,english,60,False,True
73,Also,english,100,False,False
73,do,english,100,False,False
73,I,english,100,False,False
73,need,english,100,False,False
73,any,english,100,False,False
73,special,english,100,False,False
73,permissions,french,90,False,False
73,Let,english,100,False,False
73,me,french,90,False,False
73,know,english,100,False,False
73,when,english,100,False,False
73,would,english,100,False,False
73,be,english,100,False,False
73,a,french,90,False,False
73,good,english,100,False,False
73,time,english,100,False,False
73,for,english,100,False,False
73,you,english,100,False,False
73,to,english,100,False,False
73,come,english,100,False,False
73,by,english,100,False,False
73,Thanks,english,100,False,False
73,a,french,90,False,False
73,bunch,english,100,False,False
79,Keyboard,english,100,False,False
79,stopped,english,100,False,False
79,working,english,100,False,False
79,Hello,english,100,False,False
79,IT,english,100,False,False
79,My,english,100,False,False
79,keyboard,english,100,False,False
79,stopped,english,100,False,False
79,working,english,100,False,False
79,randomly,english,100,False,False
79,Tried,english,100,False,False
79,different,english,100,False,False
79,USB,tech_it_abbreviation,100,True,False
79,ports,french,90,False,False
79,already,english,100,False,False
33,Outlook,french,90,False,False
33,mail,french,90,False,False
33,issue,english,100,False,False
33,Outlook,french,90,False,False
33,ma,french,90,False,False
33,yeb3athch,tunisian_latin,140,False,False
33,les,french,90,False,False
33,mails,french,90,False,False
33,erreur,french,90,False,False
33,0x800ccc0e,tech_error_codes,100,True,False
46,Blue,english,100,False,False
46,screen,english,100,False,False
46,PC,tech_it_abbreviation,100,True,False
46,y3tini,tunisian_latin,130,False,False
46,blue,english,100,False,False
46,screen,english,100,False,False
46,KERNEL_SECURITY_CHECK_FAILURE,english,70,False,False
139,مشكل,arabic_script,100,False,False
139,Outlook,french,90,False,False
139,Outlook,french,90,False,False
139,ما,arabic_script,100,False,False
139,يبعثش,arabic_script,100,False,False
139,المايلات,arabic_script,100,False,False
139,يعطيني,arabic_script,100,False,False
139,erreur,french,90,False,False
139,0x800ccc0e,tech_error_codes,100,True,False
155,Problème,french,90,False,False
155,NAS,french,60,False,True
155,Le,french,90,False,False
155,NAS,french,60,False,True
155,ne,french,90,False,False
155,monte,english,100,False,False
155,plus,french,90,False,False
155,sur,french,90,False,False
155,le,french,90,False,False
155,réseau,french,90,False,False
155,pourtant,french,60,False,True
155,il,french,100,False,False
155,est,french,100,False,False
155,bien,french,90,False,False
155,branché,french,77,False,False
61,Problème,french,90,False,False
61,sauvegarde,french,90,False,False
61,présentation,french,137,False,False
61,Hello,english,100,False,False
61,Petit,french,90,False,False
61,souci,french,100,False,False
61,ma,french,90,False,False
61,présentation,french,137,False,False
61,PowerPoint,french,60,False,True
61,ne,french,90,False,False
61,se,french,90,False,False
61,sauvegarde,french,90,False,False
61,plus,french,90,False,False
61,ça,french,100,False,False
61,me,french,90,False,False
61,dit,french,90,False,False
61,erreur,french,90,False,False
61,d'écriture,french,81,False,False
61,à,french,100,False,False
61,chaque,french,100,False,False
61,fois,french,60,False,True
61,J'ai,french,100,False,False
61,peur,french,72,False,False
61,de,french,90,False,False
61,perdre,french,60,False,True
61,tout,french,90,False,False
61,mon,french,90,False,False
61,travail,english,100,False,False
61,Au,french,100,False,False
61,secours,unknown,25,False,False
12,Laptop,english,100,False,False
12,won't,english,100,False,False
12,boot,english,100,False,False
12,Hello,english,100,False,False
12,my,english,100,False,False
12,laptop,english,100,False,False
12,won't,english,100,False,False
12,boot,english,100,False,False
12,It's,english,100,False,False
12,stuck,english,100,False,False
12,on,french,90,False,False
12,the,english,100,False,False
12,manufacturer,english,100,False,False
12,logo,unknown,22,False,False
20,Email,french,90,False,False
20,configuration,french,90,False,False
20,Can,english,100,False,False
20,you,english,100,False,False
20,help,tunisian_latin,90,False,False
20,me,french,90,False,False
20,configure,english,100,False,False
20,my,english,100,False,False
20,email,french,90,False,False
20,on,french,90,False,False
20,my,english,100,False,False
20,phone,english,100,False,False
23,مشكل,arabic_script,100,False,False
23,الطابعة,arabic_script,100,False,False
23,الطابعة,arabic_script,100,False,False
23,ما,arabic_script,100,False,False
23,تطبعش,arabic_script,100,False,False
23,الورقة,arabic_script,100,False,False
23,تدخل,arabic_script,100,False,False
23,وتخرج,arabic_script,100,False,False
23,بيضاء,arabic_script,100,False,False
140,مشكل,arabic_script,100,False,False
140,الشبكة,arabic_script,100,False,False
140,فما,arabic_script,100,False,False
140,مشكل,arabic_script,100,False,False
140,في,arabic_script,100,False,False
140,الشبكة,arabic_script,100,False,False
140,ما,arabic_script,100,False,False
140,نجمش,arabic_script,100,False,False
140,نفتح,arabic_script,100,False,False
140,حتى,arabic_script,100,False,False
140,موقع,arabic_script,100,False,False
188,SQL,tech_it_abbreviation,100,True,False
188,Server,tunisian_latin,90,False,False
188,2022,tech_ports,100,True,False
188,replication,english,100,False,False
188,فشل,arabic_script,100,False,False
188,backup,french,90,False,False
188,issues,english,100,False,False
188,Dear,english,100,False,False
188,IT,english,100,False,False
188,support,french,90,False,False
188,notre,french,100,False,False
188,SQL,tech_it_abbreviation,100,True,False
188,Server,tunisian_latin,90,False,False
188,2022,tech_ports,100,True,False
188,replication,english,100,False,False
188,vers,french,100,False,False
188,DR,french,60,False,True
188,site,french,90,False,False
188,completely,english,100,False,False
188,failed,english,100,False,False
188,last,english,100,False,False
188,night,english,100,False,False
188,Error,tunisian_latin,90,False,False
188,log,english,100,False,False
188,shows,english,100,False,False
188,The,english,100,False,False
188,process,english,100,False,False
188,could,english,100,False,False
188,not,english,100,False,False
188,connect,english,100,False,False
188,to,english,100,False,False
188,Subscriber,english,100,False,False
188,واضح,arabic_script,100,False,False
188,إنو,arabic_script,100,False,False
188,في,arabic_script,100,False,False
188,مشكلة,arabic_script,100,False,False
188,network,english,100,False,False
188,ama,tunisian_latin,90,False,False
188,ping,english,100,False,False
188,يشتغل,arabic_script,100,False,False
188,normal,english,100,False,False
188,Also,english,100,False,False
188,backup,french,90,False,False
188,job,english,100,False,False
188,failed,english,100,False,False
188,with,english,100,False,False
188,error,tunisian_latin,90,False,False
188,code,english,100,False,False
188,B304,tunisian_latin,130,False,False
188,هذا,arabic_script,100,False,False
188,يعني,arabic_script,100,False,False
188,إنو,arabic_script,100,False,False
188,ما,arabic_script,100,False,False
188,عندناش,arabic_script,100,False,False
188,backup,french,90,False,False
188,منذ,arabic_script,100,False,False
188,48,tech_ports,100,True,False
188,hours,unknown,24,False,False
188,This,english,100,False,False
188,is,english,100,False,False
188,critical,english,100,False,False
188,risk,english,100,False,False
188,للشركة,arabic_script,100,False,False
191,VMware,unknown,15,False,False
191,vSphere,english,40,False,False
191,8,tunisian_latin,100,False,False
191,0,unknown,0,False,False
191,Windows,french,90,False,False
191,Server,tunisian_latin,90,False,False
191,2022,tech_ports,100,True,False
191,بلوة,arabic_script,100,False,False
191,كبيرة,arabic_script,100,False,False
191,salam,tunisian_latin,100,False,False
191,team,english,100,False,False
191,عندي,arabic_script,100,False,False
191,disaster,english,100,False,False
191,scenario,english,100,False,False
191,VMware,english,60,False,True
191,vSphere,english,60,False,True
191,8,tunisian_latin,100,False,False
191,0,unknown,0,False,False
191,host,english,100,False,False
191,crashed,english,100,False,False
191,w,tunisian_latin,90,False,False
191,restart,french,90,False,False
191,loop,english,100,False,False
191,Windows,french,90,False,False
191,Server,tunisian_latin,90,False,False
191,2022,tech_ports,100,True,False
191,domain,english,100,False,False
191,controller,english,100,False,False
191,VM,english,60,False,True
191,won't,english,100,False,False
191,boot,english,100,False,False
191,يعطي,arabic_script,100,False,False
191,CRITICAL_PROCESS_DIED,english,70,False,False
191,BSOD,unknown,15,False,False
191,Users,french,90,False,False
191,can't,english,100,False,False
191,login,french,90,False,False
191,للشبكة,arabic_script,100,False,False
191,w,tunisian_latin,90,False,False
191,Exchange,english,100,False,False
191,services,english,100,False,False
191,down,english,100,False,False
191,tried,english,100,False,False
191,booting,english,100,False,False
191,من,arabic_script,100,False,False
191,snapshot,english,100,False,False
191,ama,tunisian_latin,90,False,False
191,corrupted,english,100,False,False
191,قاعدة,arabic_script,100,False,False
191,البيانات,arabic_script,100,False,False
191,also,english,100,False,False
191,affected,english,100,False,False
191,This,english,100,False,False
191,affects,unknown,17,False,False
191,200,tech_ports,100,True,False
191,users,french,90,False,False
75,phone,english,100,False,False
75,system,tunisian_latin,90,False,False
75,not,english,100,False,False
75,working,english,100,False,False
75,the,english,100,False,False
75,phones,english,60,False,True
75,r,english,100,False,False
75,down,english,100,False,False
75,customers,english,60,False,True
75,calling,english,100,False,False
75,but,english,100,False,False
75,we,english,100,False,False
75,cant,english,100,False,False
75,answer,english,100,False,False
75,this,english,100,False,False
75,is,english,100,False,False
75,really,english,100,False,False
75,bad,english,100,False,False
75,4,english,60,False,True
75,business,english,100,False,False
75,fix,english,100,False,False
75,plzzzz,unknown,5,False,False
87,النمبر,arabic_script,100,False,False
87,تاعي,arabic_script,100,False,False
87,مسكر,arabic_script,100,False,False
87,سلااام,arabic_script,100,False,False
87,النمبر,arabic_script,100,False,False
87,تاعي,arabic_script,100,False,False
87,مسكر,arabic_script,100,False,False
87,كي,arabic_script,100,False,False
87,يكليني,arabic_script,100,False,False
87,حد,arabic_script,100,False,False
87,يقوله,arabic_script,100,False,False
87,le,french,90,False,False
87,numéro,french,85,False,False
87,n'est,french,100,False,False
87,pas,french,90,False,False
87,attribué,french,86,False,False
112,VPN,tech_it_abbreviation,100,True,False
112,TLS,tech_it_abbreviation,100,True,False
112,handshake,english,100,False,False
112,failed,english,100,False,False
112,Hello,english,100,False,False
112,j,french,90,False,False
112,ai,french,90,False,False
112,un,french,90,False,False
112,souci,french,100,False,False
112,avec,french,100,False,False
112,le,french,90,False,False
112,VPN,tech_it_abbreviation,100,True,False
112,ça,french,100,False,False
112,connecte,french,60,False,True
112,puis,french,100,False,False
112,ça,french,100,False,False
112,coupe,english,100,False,False
112,Le,french,90,False,False
112,log,english,100,False,False
112,dit,french,90,False,False
112,TLS,tech_it_abbreviation,100,True,False
112,handshake,english,100,False,False
112,failed,english,100,False,False
112,Plz,english,100,False,False
112,help,tunisian_latin,90,False,False
50,Outlook,french,90,False,False
50,SMTP,tech_it_abbreviation,100,True,False
50,error,tunisian_latin,90,False,False
50,Salam,tunisian_latin,100,False,False
50,Outlook,french,90,False,False
50,ma,french,90,False,False
50,yeb3athch,tunisian_latin,140,False,False
50,les,french,90,False,False
50,mails,french,90,False,False
50,SMTP,tech_it_abbreviation,100,True,False
50,error,tunisian_latin,90,False,False
50,0x80042109,tech_error_codes,100,True,False
50,chnowa,tunisian_latin,100,False,False
50,el,english,100,False,False
50,solution,english,100,False,False
120,Serveur,french,90,False,False
120,partagé,french,100,False,False
120,Impossible,french,90,False,False
120,d'accéder,french,73,False,False
120,à,french,100,False,False
120,mes,french,90,False,False
120,fichiers,french,100,False,False
120,sur,french,90,False,False
120,le,french,90,False,False
120,serveur,french,90,False,False
120,partagé,french,100,False,False
124,Réseau,french,90,False,False
124,lent,french,90,False,False
124,Le,french,90,False,False
124,réseau,french,90,False,False
124,est,french,100,False,False
124,très,french,100,False,False
124,lent,french,90,False,False
124,aujourd'hui,french,100,False,False
124,est,french,100,False,False
124,ce,french,90,False,False
124,qu'il,french,100,False,False
124,y,french,90,False,False
124,a,french,90,False,False
124,une,french,90,False,False
124,maintenance,english,100,False,False
69,password,french,90,False,False
69,reset,english,100,False,False
69,plz,english,100,False,False
69,hey,french,90,False,False
69,forgot,english,100,False,False
69,my,english,100,False,False
69,password,french,90,False,False
69,again,english,100,False,False
69,can,english,100,False,False
69,u,english,100,False,False
69,reset,english,100,False,False
69,it,english,100,False,False
69,thx,english,100,False,False
84,الكمبيوتر,arabic_script,100,False,False
84,يطفي,arabic_script,100,False,False
84,وحدو,arabic_script,100,False,False
84,كيفكم,arabic_script,100,False,False
84,جهاز,arabic_script,100,False,False
84,الكمبيوتر,arabic_script,100,False,False
84,متاعي,arabic_script,100,False,False
84,يطفي,arabic_script,100,False,False
84,وحدو,arabic_script,100,False,False
84,بلا,arabic_script,100,False,False
84,سبب,arabic_script,100,False,False
84,صار,arabic_script,100,False,False
84,هكا,arabic_script,100,False,False
84,ثلاث,arabic_script,100,False,False
84,مرات,arabic_script,100,False,False
84,اليوم,arabic_script,100,False,False
84,شنوا,arabic_script,100,False,False
84,المشكلة,arabic_script,100,False,False
84,في,arabic_script,100,False,False
84,رايكم,arabic_script,100,False,False
95,ordi,tunisian_latin,100,False,False
95,tres,french,60,False,True
95,lent,french,90,False,False
95,kifek,tunisian_latin,100,False,False
95,l'ordinateur,french,100,False,False
95,bech,tunisian_latin,100,False,False
95,yemchi,unknown,15,False,False
